timestamp,elapsed_s,channel,channel_name,phase,target_value,max_abs_current_ma,max_abs_current_channel,max_abs_current_channel_name,max_temp_c,cmd_0_thumb_abd,pos_0_thumb_abd,curr_ma_0_thumb_abd,temp_c_0_thumb_abd,cmd_1_thumb_flex,pos_1_thumb_flex,curr_ma_1_thumb_flex,temp_c_1_thumb_flex,cmd_2_thumb_tendon,pos_2_thumb_tendon,curr_ma_2_thumb_tendon,temp_c_2_thumb_tendon,cmd_3_index,pos_3_index,curr_ma_3_index,temp_c_3_index,cmd_4_middle,pos_4_middle,curr_ma_4_middle,temp_c_4_middle,cmd_5_ring,pos_5_ring,curr_ma_5_ring,temp_c_5_ring,cmd_6_pinky,pos_6_pinky,curr_ma_6_pinky,temp_c_6_pinky
2026-06-16T14:28:27.056,8.16655725002056,0,thumb_abd,hold,0.6,383.5,3,index,30.0,0.6,0.5913786526283665,260.0,30.0,0.0,0.0,91.0,29.0,0.00032043945983062307,0.0,0.0,30.0,0.0,0.0,383.5,29.0,0.000289921416037232,0.0,110.5,29.0,0.0,0.0,149.5,29.0,0.0,0.0,331.5,30.0
2026-06-16T14:28:27.570,8.68088754202472,0,thumb_abd,hold,0.65,383.5,3,index,30.0,0.65,0.6414740215152208,247.0,30.0,0.0,0.0,97.5,29.0,0.00032043945983062307,0.0,0.0,30.0,0.0,0.0,383.5,29.0,0.000289921416037232,0.0,104.0,29.0,0.0,0.0,143.0,29.0,0.0,0.0,344.5,30.0
2026-06-16T14:28:28.090,9.201256832981016,0,thumb_abd,hold,0.7,390.0,3,index,30.0,0.7,0.6933089188982986,201.5,30.0,0.0,0.0,104.0,29.0,0.00032043945983062307,0.0,6.5,30.0,0.0,0.0,390.0,29.0,0.000289921416037232,0.0,123.5,29.0,0.0,0.0,149.5,29.0,0.0,0.0,357.5,30.0
2026-06-16T14:28:28.610,9.72089620801853,0,thumb_abd,hold,0.75,390.0,3,index,30.0,0.75,0.7442740520332647,169.0,30.0,0.0,0.0,84.5,29.0,0.00032043945983062307,0.0,6.5,30.0,0.0,0.0,390.0,29.0,0.000289921416037232,0.0,104.0,29.0,0.0,0.0,169.0,29.0,0.0,0.0,305.5,30.0
2026-06-16T14:28:29.128,10.238456208026037,0,thumb_abd,hold,0.8,390.0,3,index,30.0,0.8,0.7952544441901275,162.5,30.0,0.0,0.0,97.5,29.0,0.00032043945983062307,0.0,0.0,30.0,0.0,0.0,390.0,29.0,0.000289921416037232,0.0,123.5,29.0,0.0,0.0,156.0,29.0,0.0,0.0,331.5,30.0
2026-06-16T14:28:29.639,10.749961375026032,0,thumb_abd,hold,0.85,390.0,3,index,30.0,0.85,0.8453345540550851,149.5,30.0,0.0,0.0,91.0,29.0,0.00032043945983062307,0.0,0.0,30.0,0.0,0.0,390.0,29.0,0.000289921416037232,0.0,110.5,29.0,0.0,0.0,136.5,29.0,0.0,0.0,325.0,30.0
2026-06-16T14:28:30.157,11.26753779198043,0,thumb_abd,hold,0.9,377.0,3,index,30.0,0.9,0.8945448996719311,169.0,30.0,0.0,0.0,97.5,29.0,0.00032043945983062307,0.0,6.5,30.0,0.0,0.0,377.0,29.0,0.000289921416037232,0.0,91.0,29.0,0.0,0.0,123.5,29.0,0.0,0.0,312.0,30.0
2026-06-16T14:28:33.340,14.450831750000361,1,thumb_flex,hold,0.0,396.5,3,index,31.0,0.014053559166857405,0.018448157473105974,-175.5,30.0,0.0,0.0,214.5,30.0,0.00032043945983062307,0.0,6.5,30.0,0.0,0.0,396.5,30.0,0.000289921416037232,0.0,65.0,30.0,0.0,0.0,143.0,29.0,0.0,0.0,338.0,31.0
2026-06-16T14:28:33.855,14.966349833004642,1,thumb_flex,hold,0.05,903.5,1,thumb_flex,31.0,0.014053559166857405,0.018448157473105974,-162.5,30.0,0.05,0.030426489662012664,903.5,30.0,0.00032043945983062307,0.0,0.0,30.0,0.0,0.0,409.5,30.0,0.000289921416037232,0.0,91.0,30.0,0.0,0.0,130.0,29.0,0.0,0.0,357.5,31.0
2026-06-16T14:28:34.379,15.48943654197501,1,thumb_flex,hold,0.1,1007.5,1,thumb_flex,31.0,0.014053559166857405,0.018448157473105974,-188.5,30.0,0.1,0.07859922178988327,1007.5,30.0,0.00032043945983062307,0.0,6.5,30.0,0.0,0.0,331.5,30.0,0.000289921416037232,0.0,78.0,30.0,0.0,0.0,136.5,30.0,0.0,0.0,325.0,31.0
2026-06-16T14:28:34.901,16.011830499977805,1,thumb_flex,hold,0.15,988.0,1,thumb_flex,31.0,0.014053559166857405,0.018448157473105974,-162.5,30.0,0.15,0.12848096437018386,988.0,30.0,0.00032043945983062307,0.0,0.0,30.0,0.0,0.0,325.0,30.0,0.000289921416037232,0.0,78.0,30.0,0.0,0.0,149.5,30.0,0.0,0.0,299.0,31.0
2026-06-16T14:28:35.419,16.52983212500112,1,thumb_flex,hold,0.2,1105.0,1,thumb_flex,31.0,0.014053559166857405,0.018448157473105974,-162.5,30.0,0.2,0.17666895551995118,1105.0,30.0,0.00032043945983062307,0.0,-32.5,30.0,0.0,0.0,338.0,30.0,0.000289921416037232,0.0,71.5,30.0,0.0,0.0,156.0,30.0,0.0,0.0,312.0,31.0
2026-06-16T14:28:35.935,17.046249000006355,1,thumb_flex,hold,0.25,1313.0,1,thumb_flex,31.0,0.014053559166857405,0.018448157473105974,-188.5,30.0,0.25,0.2240024414435035,1313.0,30.0,0.00032043945983062307,0.0,-32.5,30.0,0.0,0.0,338.0,30.0,0.000289921416037232,0.0,104.0,30.0,0.0,0.0,149.5,30.0,0.0,0.0,331.5,31.0
2026-06-16T14:28:36.459,17.569848541985266,1,thumb_flex,hold,0.3,1293.5,1,thumb_flex,31.0,0.014053559166857405,0.018448157473105974,-169.0,31.0,0.3,0.2738689250019074,1293.5,30.0,0.00032043945983062307,0.0,-39.0,30.0,0.0,0.0,364.0,30.0,0.000289921416037232,0.0,136.5,30.0,0.0,0.0,149.5,30.0,0.0,0.0,325.0,31.0
2026-06-16T14:28:36.975,18.085817291983403,1,thumb_flex,hold,0.35,1410.5,1,thumb_flex,31.0,0.014053559166857405,0.018448157473105974,-195.0,31.0,0.35,0.323750667582208,1410.5,30.0,0.00032043945983062307,0.0,-45.5,30.0,0.0,0.0,325.0,30.0,0.000289921416037232,0.0,84.5,30.0,0.0,0.0,110.5,30.0,0.0,0.0,299.0,31.0
2026-06-16T14:28:37.495,18.606311541981995,1,thumb_flex,hold,0.4,1371.5,1,thumb_flex,31.0,0.014053559166857405,0.018448157473105974,-201.5,31.0,0.4,0.3736171511406119,1371.5,30.0,0.00032043945983062307,0.0,-52.0,30.0,0.0,0.0,344.5,30.0,0.000289921416037232,0.0,91.0,30.0,0.0,0.0,110.5,30.0,0.0,0.0,331.5,31.0
2026-06-16T14:28:38.019,19.13018966699019,1,thumb_flex,hold,0.45,1306.5,1,thumb_flex,31.0,0.014053559166857405,0.018448157473105974,-188.5,31.0,0.45,0.4243381399252308,1306.5,31.0,0.00032043945983062307,0.0,-39.0,30.0,0.0,0.0,338.0,30.0,0.000289921416037232,0.0,84.5,30.0,0.0,0.0,156.0,30.0,0.0,0.0,357.5,31.0
2026-06-16T14:28:38.537,19.64781104202848,1,thumb_flex,hold,0.5,1384.5,1,thumb_flex,31.0,0.014053559166857405,0.018448157473105974,-188.5,31.0,0.5,0.4733653772793164,1384.5,31.0,0.00032043945983062307,0.0,-52.0,30.0,0.0,0.0,338.0,30.0,0.000289921416037232,0.0,91.0,30.0,0.0,0.0,136.5,30.0,0.0,0.0,370.5,31.0
2026-06-16T14:28:39.060,20.17082683299668,1,thumb_flex,hold,0.55,1215.5,1,thumb_flex,31.0,0.014053559166857405,0.018448157473105974,-169.0,31.0,0.55,0.5249256122682536,1215.5,31.0,0.00032043945983062307,0.0,-32.5,30.0,0.0,0.0,338.0,30.0,0.000289921416037232,0.0,78.0,30.0,0.0,0.0,143.0,30.0,0.0,0.0,344.5,31.0
2026-06-16T14:28:39.577,20.68732845800696,1,thumb_flex,hold,0.6,1501.5,1,thumb_flex,31.0,0.014053559166857405,0.018448157473105974,-175.5,31.0,0.6,0.5714198519874876,1501.5,31.0,0.00032043945983062307,0.0,-52.0,30.0,0.0,0.0,344.5,30.0,0.000289921416037232,0.0,78.0,30.0,0.0,0.0,149.5,30.0,0.0,0.0,338.0,31.0
2026-06-16T14:28:40.093,21.203358499973547,1,thumb_flex,hold,0.65,2736.5,1,thumb_flex,31.0,0.014053559166857405,0.01931792172121767,-182.0,31.0,0.65,0.6043945983062485,2736.5,31.0,0.00032043945983062307,0.0,-71.5,30.0,0.0,0.0,325.0,30.0,0.000289921416037232,0.0,149.5,30.0,0.0,0.0,162.5,30.0,0.0,0.0,312.0,31.0
