timestamp,elapsed_s,movement,phase,pose_scale,max_abs_current_ma,max_abs_current_channel,max_abs_current_channel_name,max_temp_c,cmd_0_thumb_abd,pos_0_thumb_abd,curr_ma_0_thumb_abd,curr_raw_0_thumb_abd,temp_c_0_thumb_abd,cmd_1_thumb_flex,pos_1_thumb_flex,curr_ma_1_thumb_flex,curr_raw_1_thumb_flex,temp_c_1_thumb_flex,cmd_2_thumb_tendon,pos_2_thumb_tendon,curr_ma_2_thumb_tendon,curr_raw_2_thumb_tendon,temp_c_2_thumb_tendon,cmd_3_index,pos_3_index,curr_ma_3_index,curr_raw_3_index,temp_c_3_index,cmd_4_middle,pos_4_middle,curr_ma_4_middle,curr_raw_4_middle,temp_c_4_middle,cmd_5_ring,pos_5_ring,curr_ma_5_ring,curr_raw_5_ring,temp_c_5_ring,cmd_6_pinky,pos_6_pinky,curr_ma_6_pinky,curr_raw_6_pinky,temp_c_6_pinky
2026-06-10T11:54:35.232,7.240110708007705,touch_index,hold,1.0,2268.5,3,index,33.0,75.0,0.7680018310826278,-780.0,-120.0,33.0,25.0,0.5316853589684901,45.5,7.0,32.0,30.0,0.3875791561760891,-214.5,-33.0,32.0,50.0,0.542092011902037,2268.5,349.0,30.0,0.0,0.0005951018539711605,13.0,2.0,30.0,0.0,0.0,58.5,9.0,32.0,0.0,0.0,91.0,14.0,32.0
2026-06-10T11:54:35.338,7.346526708002784,touch_index,hold,1.0,2164.5,3,index,33.0,75.0,0.7680018310826278,-780.0,-120.0,33.0,25.0,0.5316853589684901,78.0,12.0,32.0,30.0,0.3875791561760891,-227.5,-35.0,32.0,50.0,0.542397192339971,2164.5,333.0,30.0,0.0,0.0,45.5,7.0,30.0,0.0,0.0,32.5,5.0,32.0,0.0,0.0,110.5,17.0,32.0
2026-06-10T11:54:35.442,7.450443958005053,touch_index,hold,1.0,2164.5,3,index,33.0,75.0,0.7680018310826278,-754.0,-116.0,33.0,25.0,0.5316853589684901,58.5,9.0,32.0,30.0,0.3875791561760891,-214.5,-33.0,32.0,50.0,0.542397192339971,2164.5,333.0,30.0,0.0,0.0,39.0,6.0,30.0,0.0,0.0,-13.0,-2.0,32.0,0.0,0.0,45.5,7.0,32.0
2026-06-10T11:54:35.552,7.559939790997305,touch_index,hold,1.0,2158.0,3,index,33.0,75.0,0.7680018310826278,-780.0,-120.0,33.0,25.0,0.5316853589684901,65.0,10.0,32.0,30.0,0.3875791561760891,-182.0,-28.0,32.0,50.0,0.542397192339971,2158.0,332.0,30.0,0.0,0.0,26.0,4.0,31.0,0.0,0.0,39.0,6.0,32.0,0.0,0.0,78.0,12.0,32.0
2026-06-10T11:54:35.652,7.6600917909963755,hold_index,ramp,1.0,2171.0,3,index,33.0,75.0,0.7680018310826278,-754.0,-116.0,33.0,25.0,0.5316853589684901,52.0,8.0,32.0,30.0,0.3875791561760891,-175.5,-27.0,32.0,50.0,0.542397192339971,2171.0,334.0,30.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,45.5,7.0,32.0,0.0,0.0,117.0,18.0,32.0
2026-06-10T11:54:35.753,7.761353291003616,hold_index,ramp,1.0,2132.0,3,index,33.0,75.0,0.7680018310826278,-786.5,-121.0,33.0,25.0,0.5316853589684901,71.5,11.0,32.0,30.0,0.3875791561760891,-201.5,-31.0,32.0,50.0,0.542397192339971,2132.0,328.0,30.0,0.0,0.0,45.5,7.0,31.0,0.0,0.0,-6.5,-1.0,32.0,0.0,0.0,71.5,11.0,32.0
2026-06-10T11:54:35.819,7.827443625006708,hold_index,ramp,1.0,2184.0,3,index,33.0,75.0,0.7680018310826278,-741.0,-114.0,33.0,25.0,0.5316853589684901,58.5,9.0,32.0,30.0,0.3875791561760891,-195.0,-30.0,32.0,50.0,0.542397192339971,2184.0,336.0,30.0,0.0,0.0,52.0,8.0,31.0,0.0,0.0,39.0,6.0,32.0,0.0,0.0,65.0,10.0,32.0
2026-06-10T11:54:35.923,7.931631166007719,hold_index,hold,1.0,2190.5,3,index,33.0,75.0,0.7680018310826278,-741.0,-114.0,33.0,25.0,0.5316853589684901,58.5,9.0,32.0,30.0,0.3875791561760891,-182.0,-28.0,32.0,50.0,0.542397192339971,2190.5,337.0,30.0,0.0,0.0,52.0,8.0,31.0,0.0,0.0,13.0,2.0,32.0,0.0,0.0,91.0,14.0,32.0
2026-06-10T11:54:36.028,8.036264082998969,hold_index,hold,1.0,2177.5,3,index,33.0,75.0,0.7680018310826278,-734.5,-113.0,33.0,25.0,0.5316853589684901,58.5,9.0,32.0,30.0,0.3875791561760891,-188.5,-29.0,32.0,50.0,0.542397192339971,2177.5,335.0,30.0,0.0,0.0,13.0,2.0,31.0,0.0,0.0,19.5,3.0,32.0,0.0,0.0,97.5,15.0,32.0
2026-06-10T11:54:36.136,8.144507916003931,hold_index,hold,1.0,2138.5,3,index,33.0,75.0,0.7680018310826278,-786.5,-121.0,33.0,25.0,0.5316853589684901,45.5,7.0,32.0,30.0,0.3875791561760891,-182.0,-28.0,32.0,50.0,0.542397192339971,2138.5,329.0,30.0,0.0,0.0,13.0,2.0,31.0,0.0,0.0,52.0,8.0,32.0,0.0,0.0,52.0,8.0,32.0
2026-06-10T11:54:36.240,8.248295208002673,hold_index,hold,1.0,2125.5,3,index,33.0,75.0,0.7680018310826278,-760.5,-117.0,33.0,25.0,0.5316853589684901,78.0,12.0,32.0,30.0,0.3875791561760891,-227.5,-35.0,32.0,50.0,0.542397192339971,2125.5,327.0,30.0,0.0,0.0,52.0,8.0,31.0,0.0,0.0,13.0,2.0,32.0,0.0,0.0,65.0,10.0,32.0
2026-06-10T11:54:36.338,8.346284375002142,open_palm,ramp,1.0,1105.0,3,index,33.0,61.76470588235294,0.6827649347676814,-643.5,-99.0,33.0,20.588235294117645,0.4640726329442283,247.0,38.0,32.0,24.705882352941174,0.3466392004272526,-253.5,-39.0,32.0,41.17647058823529,0.48229190508888375,1105.0,170.0,30.0,0.0,0.0,26.0,4.0,31.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,78.0,12.0,32.0
2026-06-10T11:54:36.437,8.445592375006527,open_palm,ramp,1.0,429.0,1,thumb_flex,33.0,48.529411764705884,0.5404135194934004,-351.0,-54.0,33.0,16.176470588235293,0.36769665064469376,429.0,66.0,32.0,19.41176470588235,0.29025711451895936,-110.5,-17.0,32.0,32.35294117647059,0.3910887312123293,390.0,60.0,30.0,0.0,0.0,19.5,3.0,31.0,0.0,0.0,6.5,1.0,32.0,0.0,0.0,78.0,12.0,32.0
2026-06-10T11:54:36.530,8.5379934579978,open_palm,ramp,1.0,487.5,3,index,33.0,35.294117647058826,0.41211566338597694,-383.5,-59.0,33.0,11.76470588235294,0.2789501792935073,221.0,34.0,32.0,14.117647058823529,0.23355458915083543,-91.0,-14.0,32.0,23.52941176470588,0.2968184939345388,487.5,75.0,30.0,0.0,0.0,13.0,2.0,31.0,0.0,0.0,32.5,5.0,32.0,0.0,0.0,65.0,10.0,32.0
2026-06-10T11:54:36.626,8.634500957996352,open_palm,ramp,1.0,604.5,3,index,33.0,22.05882352941176,0.2706492713817044,-227.5,-35.0,33.0,7.352941176470587,0.17920195315480278,292.5,45.0,32.0,8.823529411764703,0.1714656290531777,-344.5,-53.0,32.0,14.705882352941174,0.19371328297856108,604.5,93.0,30.0,0.0,0.0,58.5,9.0,31.0,0.0,0.0,-6.5,-1.0,32.0,0.0,0.0,110.5,17.0,32.0
2026-06-10T11:54:36.722,8.730330332997255,open_palm,ramp,1.0,702.0,3,index,33.0,8.82352941176471,0.1432211795223926,-84.5,-13.0,33.0,2.9411764705882355,0.08790722514686809,487.5,75.0,32.0,3.529411764705884,0.11711299305714504,-442.0,-68.0,32.0,5.882352941176471,0.10341039139391164,702.0,108.0,30.0,0.0,0.0,58.5,9.0,31.0,0.0,0.0,52.0,8.0,32.0,0.0,0.0,52.0,8.0,32.0
2026-06-10T11:54:36.791,8.798837541005923,open_palm,ramp,1.0,487.5,1,thumb_flex,33.0,0.0,0.05008010986495766,-84.5,-13.0,33.0,0.0,0.02281223773556115,487.5,75.0,32.0,0.0,0.07550164034485389,-188.5,-29.0,32.0,0.0,0.032944228274967575,240.5,37.0,30.0,0.0,0.0,32.5,5.0,31.0,0.0,0.0,13.0,2.0,32.0,0.0,0.0,91.0,14.0,32.0
2026-06-10T11:54:36.898,8.905950540996855,open_palm,hold,1.0,325.0,0,thumb_abd,33.0,0.0,0.008773937590600443,-325.0,-50.0,33.0,0.0,0.0,149.5,23.0,32.0,0.0,0.05770962081330587,0.0,0.0,32.0,0.0,0.0,71.5,11.0,31.0,0.0,0.0,32.5,5.0,31.0,0.0,0.0,13.0,2.0,32.0,0.0,0.0,91.0,14.0,32.0
2026-06-10T11:54:37.005,9.013010041002417,open_palm,hold,1.0,338.0,0,thumb_abd,33.0,0.0,0.008773937590600443,-338.0,-52.0,33.0,0.0,0.0,143.0,22.0,32.0,0.0,0.05737392233157854,-32.5,-5.0,32.0,0.0,0.0,104.0,16.0,31.0,0.0,0.0,39.0,6.0,31.0,0.0,0.0,19.5,3.0,32.0,0.0,0.0,84.5,13.0,32.0
2026-06-10T11:54:37.110,9.118119582999498,open_palm,hold,1.0,344.5,0,thumb_abd,33.0,0.0,0.008773937590600443,-344.5,-53.0,33.0,0.0,0.0,136.5,21.0,32.0,0.0,0.05737392233157854,-32.5,-5.0,32.0,0.0,0.0,110.5,17.0,31.0,0.0,0.0,32.5,5.0,31.0,0.0,0.0,19.5,3.0,32.0,0.0,0.0,71.5,11.0,32.0
2026-06-10T11:54:37.217,9.225832041003741,open_palm,hold,1.0,344.5,0,thumb_abd,33.0,0.0,0.008773937590600443,-344.5,-53.0,33.0,0.0,0.0,156.0,24.0,32.0,0.0,0.05737392233157854,-32.5,-5.0,32.0,0.0,0.0,104.0,16.0,31.0,0.0,0.0,45.5,7.0,31.0,0.0,0.0,26.0,4.0,32.0,0.0,0.0,78.0,12.0,32.0
2026-06-10T11:54:37.313,9.321050790997106,hold_open,ramp,1.0,338.0,0,thumb_abd,33.0,0.0,0.008773937590600443,-338.0,-52.0,33.0,0.0,0.0,149.5,23.0,32.0,0.0,0.05737392233157854,-26.0,-4.0,32.0,0.0,0.0,104.0,16.0,31.0,0.0,0.0,19.5,3.0,31.0,0.0,0.0,19.5,3.0,32.0,0.0,0.0,71.5,11.0,32.0
2026-06-10T11:54:37.414,9.42222983299871,hold_open,ramp,1.0,344.5,0,thumb_abd,33.0,0.0,0.008773937590600443,-344.5,-53.0,33.0,0.0,0.0,156.0,24.0,32.0,0.0,0.05737392233157854,-32.5,-5.0,32.0,0.0,0.0,97.5,15.0,31.0,0.0,0.0,45.5,7.0,31.0,0.0,0.0,19.5,3.0,32.0,0.0,0.0,78.0,12.0,32.0
2026-06-10T11:54:37.512,9.51999887501006,hold_open,ramp,1.0,344.5,0,thumb_abd,33.0,0.0,0.008773937590600443,-344.5,-53.0,33.0,0.0,0.0,149.5,23.0,32.0,0.0,0.05737392233157854,-32.5,-5.0,32.0,0.0,0.0,104.0,16.0,31.0,0.0,0.0,32.5,5.0,31.0,0.0,0.0,32.5,5.0,32.0,0.0,0.0,78.0,12.0,32.0
2026-06-10T11:54:37.609,9.617121375005809,hold_open,ramp,1.0,338.0,0,thumb_abd,33.0,0.0,0.008773937590600443,-338.0,-52.0,33.0,0.0,0.0,143.0,22.0,32.0,0.0,0.05737392233157854,-39.0,-6.0,32.0,0.0,0.0,84.5,13.0,31.0,0.0,0.0,32.5,5.0,31.0,0.0,0.0,13.0,2.0,32.0,0.0,0.0,78.0,12.0,32.0
2026-06-10T11:54:37.712,9.720137124997564,hold_open,ramp,1.0,344.5,0,thumb_abd,33.0,0.0,0.008773937590600443,-344.5,-53.0,33.0,0.0,0.0,143.0,22.0,32.0,0.0,0.05737392233157854,-32.5,-5.0,32.0,0.0,0.0,78.0,12.0,31.0,0.0,0.0,39.0,6.0,31.0,0.0,0.0,26.0,4.0,32.0,0.0,0.0,71.5,11.0,32.0
2026-06-10T11:54:37.781,9.789336875008303,hold_open,ramp,1.0,344.5,0,thumb_abd,33.0,0.0,0.008773937590600443,-344.5,-53.0,33.0,0.0,0.0,149.5,23.0,32.0,0.0,0.05737392233157854,-39.0,-6.0,32.0,0.0,0.0,78.0,12.0,31.0,0.0,0.0,45.5,7.0,31.0,0.0,0.0,26.0,4.0,32.0,0.0,0.0,91.0,14.0,32.0
2026-06-10T11:54:37.888,9.896148291009013,hold_open,hold,1.0,338.0,0,thumb_abd,33.0,0.0,0.008773937590600443,-338.0,-52.0,33.0,0.0,0.0,149.5,23.0,32.0,0.0,0.05737392233157854,-32.5,-5.0,32.0,0.0,0.0,78.0,12.0,31.0,0.0,0.0,39.0,6.0,31.0,0.0,0.0,26.0,4.0,32.0,0.0,0.0,78.0,12.0,32.0
2026-06-10T11:54:37.995,10.003786458008108,hold_open,hold,1.0,344.5,0,thumb_abd,33.0,0.0,0.008773937590600443,-344.5,-53.0,33.0,0.0,0.0,149.5,23.0,32.0,0.0,0.05737392233157854,-26.0,-4.0,32.0,0.0,0.0,78.0,12.0,31.0,0.0,0.0,26.0,4.0,31.0,0.0,0.0,26.0,4.0,32.0,0.0,0.0,84.5,13.0,32.0
2026-06-10T11:54:38.098,10.106057333003264,hold_open,hold,1.0,331.5,0,thumb_abd,33.0,0.0,0.008773937590600443,-331.5,-51.0,33.0,0.0,0.0,149.5,23.0,32.0,0.0,0.05737392233157854,-32.5,-5.0,32.0,0.0,0.0,84.5,13.0,31.0,0.0,0.0,26.0,4.0,31.0,0.0,0.0,32.5,5.0,32.0,0.0,0.0,84.5,13.0,32.0
2026-06-10T11:54:38.202,10.21074624999892,hold_open,hold,1.0,338.0,0,thumb_abd,33.0,0.0,0.008773937590600443,-338.0,-52.0,33.0,0.0,0.0,149.5,23.0,32.0,0.0,0.05737392233157854,-32.5,-5.0,32.0,0.0,0.0,78.0,12.0,31.0,0.0,0.0,39.0,6.0,31.0,0.0,0.0,26.0,4.0,32.0,0.0,0.0,78.0,12.0,32.0
2026-06-10T11:54:38.301,10.309716540999943,peace_setup_1,ramp,1.0,1950.0,5,ring,33.0,15.882352941176471,0.10017547875181201,143.0,22.0,33.0,0.0,0.016891737239642938,435.5,67.0,32.0,0.0,0.06643778133821622,-260.0,-40.0,32.0,0.0,0.0,104.0,16.0,31.0,0.0,0.0,65.0,10.0,31.0,15.882352941176471,0.10005340657663844,1950.0,300.0,32.0,15.882352941176471,0.09578088044556345,1924.0,296.0,32.0
2026-06-10T11:54:38.398,10.40650487500534,peace_setup_1,ramp,1.0,585.0,1,thumb_flex,33.0,31.764705882352942,0.2715190356298161,-84.5,-13.0,33.0,0.0,0.06001373311970703,585.0,90.0,32.0,0.0,0.0848859388113222,-117.0,-18.0,32.0,0.0,0.0,104.0,16.0,31.0,0.0,0.0,91.0,14.0,31.0,31.764705882352942,0.2849164568551156,455.0,70.0,32.0,31.764705882352942,0.28247501335164416,344.5,53.0,32.0
2026-06-10T11:54:38.498,10.50673295800516,peace_setup_1,ramp,1.0,1813.5,5,ring,33.0,47.64705882352941,0.42441443503471427,0.0,0.0,33.0,0.0,0.10142671854734112,572.0,88.0,32.0,0.0,0.10099946593423362,-143.0,-22.0,32.0,0.0,0.0,65.0,10.0,31.0,0.0,0.0,58.5,9.0,31.0,47.64705882352941,0.45514610513466086,1813.5,279.0,32.0,47.64705882352941,0.45331502250705724,1813.5,279.0,32.0
2026-06-10T11:54:38.600,10.608786875003716,peace_setup_1,ramp,1.0,1846.0,5,ring,33.0,63.529411764705884,0.5817196917677577,39.0,6.0,33.0,0.0,0.14453345540550852,500.5,77.0,32.0,0.0,0.11845578698405432,-110.5,-17.0,32.0,0.0,0.0,71.5,11.0,31.0,0.0,0.0,0.0,0.0,31.0,63.529411764705884,0.6290379186694133,1846.0,284.0,32.0,63.529411764705884,0.6278171969176776,1839.5,283.0,32.0
2026-06-10T11:54:38.695,10.703434458002448,peace_setup_1,ramp,1.0,565.5,6,pinky,33.0,79.41176470588235,0.7539482719157702,-214.5,-33.0,33.0,0.0,0.1884946974898909,409.5,63.0,32.0,0.0,0.13589684901197832,-26.0,-4.0,32.0,0.0,0.0,91.0,14.0,31.0,0.0,0.0,45.5,7.0,31.0,79.41176470588235,0.8163424124513619,266.5,41.0,32.0,79.41176470588235,0.8111543450064851,565.5,87.0,32.0
2026-06-10T11:54:38.758,10.766654083010508,peace_setup_1,ramp,1.0,2028.0,5,ring,33.0,90.0,0.8444495307850767,32.5,5.0,33.0,0.0,0.21301594567788204,715.0,110.0,32.0,0.0,0.14563210498207066,-273.0,-42.0,32.0,0.0,0.0,130.0,20.0,31.0,0.0,0.0,52.0,8.0,31.0,90.0,0.9173266193636986,2028.0,312.0,32.0,90.0,0.911833371480888,1833.0,282.0,32.0
2026-06-10T11:54:38.864,10.872424625005806,peace_setup_1,hold,1.0,3373.5,6,pinky,33.0,90.0,0.8998092622262913,97.5,15.0,33.0,0.0,0.22653543907835508,598.0,92.0,32.0,0.0,0.15100328068970778,-182.0,-28.0,32.0,0.0,0.0,97.5,15.0,31.0,0.0,0.0,117.0,18.0,31.0,90.0,0.9780270084687571,3094.0,476.0,32.0,90.0,0.9777218280308232,3373.5,519.0,32.0
2026-06-10T11:54:38.969,10.976944166002795,peace_setup_1,hold,1.0,3373.5,6,pinky,33.0,90.0,0.8998092622262913,-13.0,-2.0,33.0,0.0,0.22653543907835508,500.5,77.0,32.0,0.0,0.1513389791714351,-162.5,-25.0,32.0,0.0,0.0,162.5,25.0,31.0,0.0,0.0,104.0,16.0,31.0,90.0,0.9783321889066912,3211.0,494.0,32.0,90.0,0.9777218280308232,3373.5,519.0,32.0
2026-06-10T11:54:39.075,11.083294333002414,peace_setup_1,hold,1.0,3393.0,6,pinky,33.0,90.0,0.8998092622262913,19.5,3.0,33.0,0.0,0.22653543907835508,546.0,84.0,32.0,0.0,0.1513389791714351,-201.5,-31.0,32.0,0.0,0.0,97.5,15.0,31.0,0.0,0.0,39.0,6.0,31.0,90.0,0.9783321889066912,3263.0,502.0,32.0,90.0,0.9777218280308232,3393.0,522.0,32.0
2026-06-10T11:54:39.181,11.188985125001636,peace_setup_1,hold,1.0,3406.0,6,pinky,33.0,90.0,0.8998092622262913,91.0,14.0,33.0,0.0,0.22653543907835508,572.0,88.0,32.0,0.0,0.1513389791714351,-240.5,-37.0,32.0,0.0,0.0,71.5,11.0,31.0,0.0,0.0,91.0,14.0,31.0,90.0,0.9783321889066912,3230.5,497.0,32.0,90.0,0.9777218280308232,3406.0,524.0,32.0
2026-06-10T11:54:39.280,11.288829041004647,peace_setup_2,ramp,1.0,3334.5,6,pinky,33.0,90.0,0.9024490730144198,-162.5,-25.0,33.0,7.9411764705882355,0.29163042648966203,1261.0,194.0,32.0,10.588235294117649,0.20837720302128634,-97.5,-15.0,32.0,0.0,0.0,130.0,20.0,31.0,0.0,0.0,104.0,16.0,31.0,90.0,0.9783321889066912,3120.0,480.0,32.0,90.0,0.9777218280308232,3334.5,513.0,32.0
2026-06-10T11:54:39.384,11.39214675000403,peace_setup_2,ramp,1.0,3393.0,6,pinky,33.0,90.0,0.9024490730144198,-169.0,-26.0,33.0,15.882352941176471,0.4048981460288396,1001.0,154.0,32.0,21.176470588235297,0.30704203860532536,26.0,4.0,32.0,0.0,0.0,175.5,27.0,31.0,0.0,0.0,-58.5,-9.0,31.0,90.0,0.9783321889066912,3152.5,485.0,32.0,90.0,0.9777218280308232,3393.0,522.0,32.0
2026-06-10T11:54:39.483,11.491485916005331,peace_setup_2,ramp,1.0,3373.5,6,pinky,33.0,90.0,0.9024490730144198,-123.5,-19.0,33.0,23.823529411764707,0.5088731212329289,773.5,119.0,32.0,31.764705882352942,0.39697871366445403,0.0,0.0,32.0,0.0,0.0,123.5,19.0,31.0,0.0,0.0,58.5,9.0,31.0,90.0,0.9783321889066912,3250.0,500.0,32.0,90.0,0.9777218280308232,3373.5,519.0,32.0
2026-06-10T11:54:39.583,11.591218957997626,peace_setup_2,ramp,1.0,3373.5,6,pinky,33.0,90.0,0.9024490730144198,-136.5,-21.0,33.0,31.764705882352942,0.6119935912108034,1111.5,171.0,32.0,42.352941176470594,0.4855573357747768,-26.0,-4.0,32.0,0.0,0.0,162.5,25.0,31.0,0.0,0.0,52.0,8.0,31.0,90.0,0.9783321889066912,3178.5,489.0,32.0,90.0,0.9777218280308232,3373.5,519.0,32.0
2026-06-10T11:54:39.685,11.6932337909966,peace_setup_2,ramp,1.0,4329.0,1,thumb_flex,33.0,90.0,0.9033340962844282,-104.0,-16.0,33.0,39.705882352941174,0.6711680781261921,4329.0,666.0,32.0,52.94117647058823,0.5587243457694362,-2164.5,-333.0,32.0,0.0,0.0,143.0,22.0,31.0,0.0,0.0,0.0,0.0,31.0,90.0,0.9783321889066912,3289.0,506.0,32.0,90.0,0.9780270084687571,3425.5,527.0,32.0
2026-06-10T11:54:39.752,11.759921791002853,peace_setup_2,ramp,1.0,3893.5,1,thumb_flex,33.0,90.0,0.9042038605325399,-357.5,-55.0,33.0,45.0,0.6838483253223469,3893.5,599.0,32.0,60.0,0.610055695429923,-520.0,-80.0,32.0,0.0,0.0,143.0,22.0,31.0,0.0,0.0,78.0,12.0,31.0,90.0,0.9783321889066912,3126.5,481.0,32.0,90.0,0.9780270084687571,3302.0,508.0,32.0
2026-06-10T11:54:39.858,11.866434708004817,peace_setup_2,hold,1.0,3224.0,6,pinky,33.0,90.0,0.9042038605325399,-97.5,-15.0,33.0,45.0,0.8047302967879759,2119.0,326.0,32.0,60.0,0.65468833447776,-929.5,-143.0,32.0,0.0,0.0,84.5,13.0,31.0,0.0,0.0,117.0,18.0,31.0,90.0,0.9783321889066912,3074.5,473.0,32.0,90.0,0.9780270084687571,3224.0,496.0,32.0
2026-06-10T11:54:39.962,11.97039579100965,peace_setup_2,hold,1.0,3354.0,6,pinky,33.0,90.0,0.9042038605325399,-123.5,-19.0,33.0,45.0,0.8047302967879759,2171.0,334.0,32.0,60.0,0.65468833447776,-884.0,-136.0,32.0,0.0,0.0,65.0,10.0,31.0,0.0,0.0,6.5,1.0,31.0,90.0,0.9783321889066912,3198.0,492.0,32.0,90.0,0.9780270084687571,3354.0,516.0,32.0
2026-06-10T11:54:40.065,12.073858458010363,peace_setup_2,hold,1.0,3334.5,6,pinky,33.0,90.0,0.9042038605325399,-169.0,-26.0,33.0,45.0,0.8047302967879759,2151.5,331.0,32.0,60.0,0.65468833447776,-936.0,-144.0,32.0,0.0,0.0,110.5,17.0,31.0,0.0,0.0,45.5,7.0,31.0,90.0,0.9783321889066912,3256.5,501.0,32.0,90.0,0.9780270084687571,3334.5,513.0,32.0
2026-06-10T11:54:40.173,12.181709875003435,peace_setup_2,hold,1.0,3243.5,6,pinky,33.0,90.0,0.9042038605325399,-117.0,-18.0,33.0,45.0,0.8047302967879759,2119.0,326.0,32.0,60.0,0.65468833447776,-825.5,-127.0,32.0,0.0,0.0,52.0,8.0,31.0,0.0,0.0,-26.0,-4.0,31.0,90.0,0.9783321889066912,3094.0,476.0,32.0,90.0,0.9780270084687571,3243.5,499.0,32.0
2026-06-10T11:54:40.268,12.276391749997856,peace_hold,ramp,1.0,3380.0,6,pinky,33.0,90.0,0.9042038605325399,-201.5,-31.0,33.0,45.0,0.8047302967879759,2216.5,341.0,32.0,60.0,0.65468833447776,-916.5,-141.0,32.0,0.0,0.0,84.5,13.0,31.0,0.0,0.0,26.0,4.0,31.0,90.0,0.9783321889066912,3204.5,493.0,32.0,90.0,0.9780270084687571,3380.0,520.0,32.0
2026-06-10T11:54:40.368,12.37670983299904,peace_hold,ramp,1.0,3354.0,6,pinky,33.0,90.0,0.9042038605325399,-143.0,-22.0,33.0,45.0,0.8047302967879759,2145.0,330.0,32.0,60.0,0.65468833447776,-916.5,-141.0,32.0,0.0,0.0,78.0,12.0,31.0,0.0,0.0,65.0,10.0,31.0,90.0,0.9783321889066912,3256.5,501.0,32.0,90.0,0.9780270084687571,3354.0,516.0,32.0
2026-06-10T11:54:40.464,12.47233116600546,peace_hold,ramp,1.0,3263.0,6,pinky,33.0,90.0,0.9042038605325399,-221.0,-34.0,33.0,45.0,0.8047302967879759,2236.0,344.0,32.0,60.0,0.65468833447776,-916.5,-141.0,32.0,0.0,0.0,97.5,15.0,31.0,0.0,0.0,71.5,11.0,31.0,90.0,0.9783321889066912,3146.0,484.0,32.0,90.0,0.9780270084687571,3263.0,502.0,33.0
2026-06-10T11:54:40.566,12.574756041009095,peace_hold,ramp,1.0,3341.0,6,pinky,33.0,90.0,0.9042038605325399,-143.0,-22.0,33.0,45.0,0.8047302967879759,2132.0,328.0,32.0,60.0,0.65468833447776,-910.0,-140.0,32.0,0.0,0.0,65.0,10.0,31.0,0.0,0.0,58.5,9.0,31.0,90.0,0.9783321889066912,3224.0,496.0,32.0,90.0,0.9780270084687571,3341.0,514.0,32.0
2026-06-10T11:54:40.670,12.67795583300176,peace_hold,ramp,1.0,3334.5,6,pinky,33.0,90.0,0.9042038605325399,-123.5,-19.0,33.0,45.0,0.8047302967879759,2177.5,335.0,32.0,60.0,0.65468833447776,-877.5,-135.0,32.0,0.0,0.0,58.5,9.0,31.0,0.0,0.0,52.0,8.0,31.0,90.0,0.9783321889066912,3172.0,488.0,33.0,90.0,0.9780270084687571,3334.5,513.0,33.0
2026-06-10T11:54:40.769,12.777233875007369,peace_hold,ramp,1.0,3243.5,6,pinky,33.0,90.0,0.9042038605325399,-169.0,-26.0,33.0,45.0,0.8047302967879759,2236.0,344.0,32.0,60.0,0.65468833447776,-936.0,-144.0,32.0,0.0,0.0,162.5,25.0,31.0,0.0,0.0,13.0,2.0,31.0,90.0,0.9783321889066912,3094.0,476.0,33.0,90.0,0.9780270084687571,3243.5,499.0,33.0
2026-06-10T11:54:40.868,12.876471666008001,peace_hold,ramp,1.0,3269.5,6,pinky,33.0,90.0,0.9042038605325399,-208.0,-32.0,33.0,45.0,0.8047302967879759,2216.5,341.0,32.0,60.0,0.65468833447776,-832.0,-128.0,32.0,0.0,0.0,97.5,15.0,31.0,0.0,0.0,0.0,0.0,31.0,90.0,0.9783321889066912,3113.5,479.0,33.0,90.0,0.9780270084687571,3269.5,503.0,33.0
2026-06-10T11:54:40.964,12.972796166010085,peace_hold,ramp,1.0,3256.5,6,pinky,33.0,90.0,0.9042038605325399,-156.0,-24.0,33.0,45.0,0.8047302967879759,2236.0,344.0,32.0,60.0,0.65468833447776,-949.0,-146.0,32.0,0.0,0.0,39.0,6.0,31.0,0.0,0.0,52.0,8.0,31.0,90.0,0.9783321889066912,3113.5,479.0,33.0,90.0,0.9780270084687571,3256.5,501.0,33.0
2026-06-10T11:54:41.065,13.073860040996806,peace_hold,ramp,1.0,3328.0,6,pinky,33.0,90.0,0.9042038605325399,-117.0,-18.0,33.0,45.0,0.8047302967879759,2164.5,333.0,32.0,60.0,0.65468833447776,-851.5,-131.0,32.0,0.0,0.0,130.0,20.0,31.0,0.0,0.0,97.5,15.0,31.0,90.0,0.9783321889066912,3191.5,491.0,33.0,90.0,0.9780270084687571,3328.0,512.0,33.0
2026-06-10T11:54:41.167,13.175402749999193,peace_hold,ramp,1.0,3315.0,6,pinky,33.0,90.0,0.9042038605325399,-84.5,-13.0,33.0,45.0,0.8047302967879759,2125.5,327.0,33.0,60.0,0.65468833447776,-923.0,-142.0,32.0,0.0,0.0,149.5,23.0,31.0,0.0,0.0,19.5,3.0,31.0,90.0,0.9783321889066912,3172.0,488.0,33.0,90.0,0.9780270084687571,3315.0,510.0,33.0
