timestamp,mode,channel,score_all_abs_ma,max_abs_current_ma,max_temp_c,slider_0,cmd_norm_0,pos_norm_0,err_norm_0,curr_ma_0,temp_c_0,slider_1,cmd_norm_1,pos_norm_1,err_norm_1,curr_ma_1,temp_c_1,slider_2,cmd_norm_2,pos_norm_2,err_norm_2,curr_ma_2,temp_c_2,slider_3,cmd_norm_3,pos_norm_3,err_norm_3,curr_ma_3,temp_c_3,slider_4,cmd_norm_4,pos_norm_4,err_norm_4,curr_ma_4,temp_c_4,slider_5,cmd_norm_5,pos_norm_5,err_norm_5,curr_ma_5,temp_c_5,slider_6,cmd_norm_6,pos_norm_6,err_norm_6,curr_ma_6,temp_c_6
1780973855.372962,sweep,2,789.75,412.75,38.0,0.15,0.15,0.1599145494773785,0.009914549477378493,-412.75,34.0,0.036,0.036,0.03126573586633097,-0.004734264133669029,144.625,38.0,0.047999999999999994,0.047999999999999994,0.047638666361486226,-0.00036133363851376804,-1.625,34.0,0.0,0.0,0.0,0.0,102.375,33.0,0.0,0.0,0.0,0.0,11.375,32.0,0.0,0.0,0.0,0.0,30.875,32.0,0.0,0.0,0.0,0.0,86.125,34.0
1780973856.3729122,sweep,2,958.75,409.5,38.0,0.15,0.15,0.1599145494773785,0.009914549477378493,-409.5,34.0,0.036,0.036,0.03126573586633097,-0.004734264133669029,144.625,38.0,0.05299999999999999,0.05299999999999999,0.05065995269703212,-0.002340047302967871,-164.125,34.0,0.0,0.0,0.0,0.0,102.375,33.0,0.0,0.0,0.0,0.0,13.0,32.0,0.0,0.0,0.0,0.0,29.25,32.0,0.0,0.0,0.0,0.0,95.875,34.0
1780973857.368242,sweep,2,992.875,419.25,38.0,0.15,0.15,0.1599145494773785,0.009914549477378493,-419.25,34.0,0.036,0.036,0.03126573586633097,-0.004734264133669029,147.875,38.0,0.057999999999999996,0.057999999999999996,0.055359731441214616,-0.0026402685587853802,-196.625,34.0,0.0,0.0,0.0,0.0,99.125,33.0,0.0,0.0,0.0,0.0,11.375,32.0,0.0,0.0,0.0,0.0,26.0,32.0,0.0,0.0,0.0,0.0,92.625,34.0
1780973858.362804,sweep,2,1009.125,411.125,38.0,0.15,0.15,0.1599145494773785,0.009914549477378493,-411.125,34.0,0.036,0.036,0.03126573586633097,-0.004734264133669029,154.375,38.0,0.063,0.063,0.06039520866712444,-0.0026047913328755626,-198.25,34.0,0.0,0.0,0.0,0.0,105.625,33.0,0.0,0.0,0.0,0.0,9.75,32.0,0.0,0.0,0.0,0.0,35.75,32.0,0.0,0.0,0.0,0.0,94.25,34.0
1780973859.360585,sweep,2,1057.875,416.0,38.0,0.15,0.15,0.1599145494773785,0.009914549477378493,-416.0,34.0,0.036,0.036,0.03126573586633097,-0.004734264133669029,147.875,38.0,0.06799999999999999,0.06799999999999999,0.06475928892957962,-0.003240711070420371,-264.875,34.0,0.0,0.0,0.0,0.0,100.75,33.0,0.0,0.0,0.0,0.0,11.375,32.0,0.0,0.0,0.0,0.0,32.5,32.0,0.0,0.0,0.0,0.0,84.5,34.0
1780973860.3604422,sweep,2,1070.875,417.625,38.0,0.15,0.15,0.1599145494773785,0.009914549477378493,-417.625,34.0,0.036,0.036,0.03126573586633097,-0.004734264133669029,147.875,38.0,0.073,0.073,0.06979476615548943,-0.0032052338445105605,-264.875,34.5,0.0,0.0,0.0,0.0,99.125,33.0,0.0,0.0,0.0,0.0,17.875,32.0,0.0,0.0,0.0,0.0,34.125,32.0,0.0,0.0,0.0,0.0,89.375,34.0
1780973861.356489,sweep,2,1085.5,416.0,38.0,0.15,0.15,0.1599145494773785,0.009914549477378493,-416.0,34.0,0.036,0.036,0.03126573586633097,-0.004734264133669029,157.625,38.0,0.07799999999999999,0.07799999999999999,0.07483024338139925,-0.003169756618600736,-268.125,34.25,0.0,0.0,0.0,0.0,104.0,33.0,0.0,0.0,0.0,0.0,14.625,32.0,0.0,0.0,0.0,0.0,34.125,32.0,0.0,0.0,0.0,0.0,91.0,34.0
1780973862.3489962,sweep,2,1109.875,412.75,38.0,0.15,0.15,0.1599145494773785,0.009914549477378493,-412.75,34.0,0.036,0.036,0.03126573586633097,-0.004734264133669029,149.5,38.0,0.08299999999999999,0.08299999999999999,0.07953002212558175,-0.0034699778744182452,-303.875,34.75,0.0,0.0,0.0,0.0,102.375,33.0,0.0,0.0,0.0,0.0,14.625,32.0,0.0,0.0,0.0,0.0,34.125,32.0,0.0,0.0,0.0,0.0,92.625,34.0
1780973863.345386,sweep,2,1095.25,412.75,38.0,0.15,0.15,0.1599145494773785,0.009914549477378493,-412.75,34.0,0.036,0.036,0.03126573586633097,-0.004734264133669029,151.125,38.0,0.088,0.088,0.08455024032959488,-0.003449759670405117,-300.625,34.75,0.0,0.0,0.0,0.0,94.25,33.0,0.0,0.0,0.0,0.0,13.0,32.0,0.0,0.0,0.0,0.0,37.375,32.0,0.0,0.0,0.0,0.0,86.125,34.0
1780973864.344621,sweep,2,1131.0,412.75,37.5,0.15,0.15,0.1599145494773785,0.009914549477378493,-412.75,34.0,0.036,0.036,0.03126573586633097,-0.004734264133669029,149.5,37.5,0.093,0.093,0.08925001907377737,-0.0037499809262226264,-334.75,35.0,0.0,0.0,0.0,0.0,102.375,33.0,0.0,0.0,0.0,0.0,13.0,32.0,0.0,0.0,0.0,0.0,32.5,32.0,0.0,0.0,0.0,0.0,86.125,34.0
1780973865.344482,sweep,2,1142.375,417.625,37.0,0.15,0.15,0.1599145494773785,0.009914549477378493,-417.625,34.0,0.036,0.036,0.03126573586633097,-0.004734264133669029,147.875,37.0,0.098,0.098,0.09428549629968719,-0.0037145037003128156,-334.75,35.0,0.0,0.0,0.0,0.0,105.625,33.0,0.0,0.0,0.0,0.0,13.0,32.0,0.0,0.0,0.0,0.0,32.5,32.0,0.0,0.0,0.0,0.0,91.0,34.0
