step,time_s,reward,done,sim_action_0_right_index_A_tendon,sim_delta_0_right_index_A_tendon,sim_action_1_right_middle_A_tendon,sim_delta_1_right_middle_A_tendon,sim_action_2_right_ring_A_tendon,sim_delta_2_right_ring_A_tendon,sim_action_3_right_pinky_A_tendon,sim_delta_3_right_pinky_A_tendon,sim_action_4_right_thumb_A_cmc_abd,sim_delta_4_right_thumb_A_cmc_abd,sim_action_5_right_th1_A_tendon,sim_delta_5_right_th1_A_tendon,sim_action_6_right_th2_A_tendon,sim_delta_6_right_th2_A_tendon,physical_target_0_thumb_abd,physical_target_1_thumb_flex,physical_target_2_thumb_tendon,physical_target_3_index,physical_target_4_middle,physical_target_5_ring,physical_target_6_pinky
118,5.9,0.06682945042848587,False,0.6713460683822632,0.12395644187927246,0.7504830956459045,0.10154801607131958,-0.23687052726745605,-0.39789119362831116,-0.6404525637626648,-0.17229890823364258,-0.32242706418037415,-0.1336754709482193,-0.2780800461769104,0.011464595794677734,0.10325353592634201,-0.03479338437318802,0.014053559166857405,0.0,0.026133823441416126,0.1678365170955658,0.18791069532751337,0.0,0.0
119,5.95,0.30863454937934875,False,0.5307726860046387,-0.1405733823776245,0.7328965663909912,-0.01758652925491333,-0.3794938027858734,-0.14262327551841736,-0.725359320640564,-0.08490675687789917,-0.3512013554573059,-0.028774291276931763,-0.19080713391304016,0.08727291226387024,0.0653047040104866,-0.03794883191585541,0.014053559166857405,0.0,0.016646615462452274,0.13269317150115967,0.18351406301378503,0.0,0.0
120,6.0,0.2587429881095886,False,0.32715752720832825,-0.20361515879631042,0.6690276265144348,-0.0638689398765564,-0.11772200465202332,0.2617717981338501,-0.8350673913955688,-0.10970807075500488,-0.37470996379852295,-0.02350860834121704,-0.1947302371263504,-0.003923103213310242,-0.055960774421691895,-0.1212654784321785,0.014053559166857405,0.0,0.00032043945983062307,0.08178938180208206,0.16754682804464593,0.0,0.0
121,6.050000000000001,0.023245779797434807,False,0.25716090202331543,-0.06999662518501282,0.5357938408851624,-0.13323378562927246,-0.10608981549739838,0.011632189154624939,-0.9150367379188538,-0.07996934652328491,-0.4685327410697937,-0.09382277727127075,-0.3874603807926178,-0.1927301436662674,0.12135054171085358,0.17731131613254547,0.014053559166857405,0.0,0.030658074887544018,0.06429022550582886,0.13423838163732782,0.0,0.0
122,6.1000000000000005,-0.022434052079916,False,0.14569403231143951,-0.11146686971187592,0.35496601462364197,-0.18082782626152039,-0.47763076424598694,-0.37154096364974976,-0.9710983633995056,-0.056061625480651855,-0.8733278512954712,-0.4047951102256775,-0.3054705560207367,0.0819898247718811,0.3847002685070038,0.263349711894989,0.014053559166857405,0.0,0.09649550658658157,0.03642350807785988,0.08903142507194772,0.0,0.0
123,6.15,0.04846680536866188,False,0.13103215396404266,-0.01466187834739685,0.51399165391922,0.159025639295578,-0.41233348846435547,0.06529727578163147,-0.7105803489685059,0.26051801443099976,-0.9395394325256348,-0.06621158123016357,-0.013802901841700077,0.291667640209198,-0.03490869328379631,-0.4196089506149292,0.014053559166857405,0.0,0.00032043945983062307,0.032758038491010666,0.12878783489584222,0.0,0.0
124,6.2,-0.0210786871612072,False,-0.22589698433876038,-0.35692912340164185,0.4671531319618225,-0.04683852195739746,-0.1173054501414299,0.29502803087234497,-0.449336439371109,0.26124390959739685,-0.4828602373600006,0.45667919516563416,-0.031049635261297226,-0.017246734350919724,-0.20495542883872986,-0.17004673182964325,0.014053559166857405,0.0,0.00032043945983062307,0.0,0.11707820440649286,0.0,0.0
125,6.25,0.2560073733329773,False,0.22679845988750458,0.45269542932510376,0.6031471490859985,0.13599401712417603,0.2972992956638336,0.4146047532558441,-0.10370568931102753,0.3456307649612427,0.07192416489124298,0.5547844171524048,-0.3188430964946747,-0.28779345750808716,0.03300488740205765,0.2379603087902069,0.03203460038966815,0.0,0.008571661310345036,0.056699614971876144,0.15107670868753686,0.0743248239159584,0.0
126,6.300000000000001,-0.39391911029815674,False,0.567164957523346,0.3403664827346802,0.650373101234436,0.0472259521484375,0.10800279676914215,-0.18929649889469147,-0.44408997893333435,-0.340384304523468,-0.13997289538383484,-0.21189706027507782,-0.33657145500183105,-0.017728358507156372,0.15771859884262085,0.1247137114405632,0.014053559166857405,0.0,0.039750089170485836,0.1417912393808365,0.16288319672464624,0.027000699192285538,0.0
127,6.3500000000000005,-0.8244170546531677,False,0.6516034603118896,0.0844385027885437,0.7178942561149597,0.06752115488052368,-0.23414355516433716,-0.3421463370323181,-0.6378474235534668,-0.19375744462013245,-0.34711962938308716,-0.20714673399925232,-0.28729018568992615,0.04928126931190491,0.10752324759960175,-0.050195351243019104,0.014053559166857405,0.0,0.02720125135973106,0.1629008650779724,0.17976348544477716,0.0,0.0
128,6.4,0.09188403934240341,False,0.5051834583282471,-0.14642000198364258,0.7138963937759399,-0.003997862339019775,-0.39403265714645386,-0.1598891019821167,-0.7007172107696533,-0.06286978721618652,-0.3577565848827362,-0.010636955499649048,-0.19064150750637054,0.0966486781835556,0.08196455240249634,-0.025558695197105408,0.014053559166857405,0.0,0.020811577560454708,0.12629586458206177,0.17876401986002222,0.0,0.0
129,6.45,0.20293007791042328,False,0.3410036861896515,-0.16417977213859558,0.6780017614364624,-0.03589463233947754,-0.11149150133132935,0.2825411558151245,-0.8426496386528015,-0.1419324278831482,-0.3680818974971771,-0.010325312614440918,-0.21339793503284454,-0.022756427526474,-0.028918970376253128,-0.11088351905345917,0.014053559166857405,0.0,0.00032043945983062307,0.08525092154741287,0.16979036177515283,0.0,0.0
130,6.5,0.08672723919153214,False,0.2980828881263733,-0.0429207980632782,0.5785782337188721,-0.09942352771759033,-0.16536614298820496,-0.05387464165687561,-0.8858999013900757,-0.04325026273727417,-0.5423910021781921,-0.17430910468101501,-0.4038424491882324,-0.19044451415538788,0.12715710699558258,0.1560760736465454,0.014053559166857405,0.0,0.03210971620872627,0.07452072203159332,0.14493447984575525,0.0,0.0
131,6.550000000000001,-0.04490594193339348,False,0.2190014123916626,-0.0790814757347107,0.31704553961753845,-0.2615326941013336,-0.4453253448009491,-0.27995920181274414,-0.9368051290512085,-0.05090522766113281,-0.9242555499076843,-0.3818645477294922,-0.282734215259552,0.12110823392868042,0.3405033349990845,0.2133462280035019,0.014053559166857405,0.0,0.08544627320960174,0.05475035309791565,0.07955130632042184,0.0,0.0
132,6.6000000000000005,0.0935710221529007,False,0.08804875612258911,-0.1309526562690735,0.4756675660610199,0.15862202644348145,-0.4598408639431,-0.014515519142150879,-0.6688392758369446,0.2679658532142639,-0.9437177181243896,-0.019462168216705322,-0.040301933884620667,0.24243228137493134,-0.008674204349517822,-0.3491775393486023,0.014053559166857405,0.0,0.00032043945983062307,0.022012189030647278,0.1192068129312922,0.0,0.0
133,6.65,-0.02309163101017475,False,-0.2154553234577179,-0.303504079580307,0.46808648109436035,-0.007581084966659546,-0.12224411219358444,0.33759674429893494,-0.4276914596557617,0.24114781618118286,-0.4420022666454315,0.5017154216766357,-0.014699471183121204,0.025602463632822037,-0.21404458582401276,-0.20537038147449493,0.014053559166857405,0.0,0.00032043945983062307,0.0,0.11731154168962732,0.0,0.0
134,6.7,0.04641818627715111,False,0.2703999876976013,0.4858553111553192,0.5920783877372742,0.12399190664291382,0.2524043917655945,0.3746485114097595,-0.1016838401556015,0.326007604598999,0.1320151835680008,0.5740174651145935,-0.29146838188171387,-0.27676892280578613,0.03541858121752739,0.24946317076683044,0.0470573550588576,0.0,0.009175084764212471,0.06759999692440033,0.14830951835035577,0.06310109794139862,0.0
135,6.75,-0.09269136190414429,False,0.523122251033783,0.25272226333618164,0.6347898244857788,0.04271143674850464,0.13756375014781952,-0.11484064161777496,-0.44651955366134644,-0.34483569860458374,-0.14176064729690552,-0.2737758159637451,-0.32782188057899475,-0.036353498697280884,0.1411142796278,0.1056956946849823,0.014053559166857405,0.0,0.03559900936678062,0.13078056275844574,0.15898737753748193,0.03439093753695488,0.0
136,6.800000000000001,-0.4799593389034271,False,0.6580185890197754,0.13489633798599243,0.7309105396270752,0.09612071514129639,-0.2403603047132492,-0.3779240548610687,-0.6401482820510864,-0.19362872838974,-0.27431023120880127,-0.13254958391189575,-0.28700992465019226,0.04081195592880249,0.10174880921840668,-0.03936547040939331,0.014053559166857405,0.0,0.025757641764432293,0.16450464725494385,0.18301755632280603,0.0,0.0
137,6.8500000000000005,-0.22190336883068085,False,0.5410623550415039,-0.11695623397827148,0.7427133917808533,0.011802852153778076,-0.3883293867111206,-0.1479690819978714,-0.7273504734039307,-0.08720219135284424,-0.34196093678474426,-0.067650705575943,-0.164430171251297,0.12257975339889526,0.06680402904748917,-0.03494478017091751,0.014053559166857405,0.0,0.017021446721702915,0.13526558876037598,0.18596826936125055,0.0,0.0
138,6.9,-0.13645128905773163,False,0.3733057975769043,-0.1677565574645996,0.6640405058860779,-0.07867288589477539,-0.15235252678394318,0.23597685992717743,-0.84571772813797,-0.1183672547340393,-0.4252363443374634,-0.08327540755271912,-0.20177815854549408,-0.03734798729419708,-0.0520595982670784,-0.11886362731456757,0.014053559166857405,0.0,0.00032043945983062307,0.09332644939422607,0.1663000478875567,0.0,0.0
139,6.95,-0.01592538319528103,False,0.25692975521087646,-0.11637604236602783,0.58441561460495,-0.07962489128112793,-0.12833070755004883,0.024021819233894348,-0.9200300574302673,-0.07431232929229736,-0.4959036707878113,-0.0706673264503479,-0.3827923536300659,-0.18101419508457184,0.14147354662418365,0.19353315234184265,0.014053559166857405,0.0,0.03568882611587654,0.06423243880271912,0.14639382506727472,0.0,0.0
140,7.0,0.0014851762680336833,False,0.2132807970046997,-0.04364895820617676,0.2645699083805084,-0.31984570622444153,-0.45043110847473145,-0.3221004009246826,-0.9688020944595337,-0.04877203702926636,-0.8961837887763977,-0.4002801179885864,-0.27767041325569153,0.10512194037437439,0.3622090220451355,0.22073547542095184,0.014053559166857405,0.0,0.0908726949711145,0.05332019925117493,0.06643239851116434,0.0,0.0
141,7.050000000000001,-0.43894606828689575,False,0.0920926034450531,-0.1211881935596466,0.39401984214782715,0.12944993376731873,-0.3592805862426758,0.09115052223205566,-0.7377564907073975,0.23104560375213623,-0.9272132515907288,-0.031029462814331055,0.007596241310238838,0.2852666676044464,0.020940225571393967,-0.3412688076496124,0.014053559166857405,0.0018990603275597095,0.0055554958526791145,0.023023150861263275,0.09879488195299402,0.0,0.0
142,7.1000000000000005,-0.029209861531853676,False,-0.2197006493806839,-0.3117932677268982,0.5025731921195984,0.10855334997177124,-0.09258983284235,0.26669076085090637,-0.44570231437683105,0.2920541763305664,-0.4084361791610718,0.518777072429657,-0.025896122679114342,-0.03349236398935318,-0.21144287288188934,-0.2323831021785736,0.014053559166857405,0.0,0.00032043945983062307,0.0,0.12593321944593683,0.0,0.0
143,7.15,-0.11900480836629868,False,0.2981258034706116,0.5178264379501343,0.5707532167434692,0.06818002462387085,0.24976718425750732,0.34235700964927673,-0.1106424480676651,0.33505988121032715,0.12433713674545288,0.5327733159065247,-0.3391631841659546,-0.3132670521736145,0.04327667877078056,0.2547195553779602,0.04513784335322062,0.0,0.011139609152525765,0.0745314508676529,0.14297822560190454,0.06244179606437683,0.0
144,7.2,-0.19976377487182617,False,0.5777263045310974,0.27960050106048584,0.5702770352363586,-0.0004761815071105957,0.1501593440771103,-0.09960784018039703,-0.45283910632133484,-0.34219664335250854,-0.1771489828824997,-0.30148613452911377,-0.2989177107810974,0.04024547338485718,0.1255946308374405,0.08231794834136963,0.014053559166857405,0.0,0.031719097169190746,0.14443157613277435,0.1428591802251269,0.03753983601927757,0.0
145,7.25,0.04406039044260979,False,0.6657400131225586,0.08801370859146118,0.7414184212684631,0.1711413860321045,-0.22969749569892883,-0.37985682487487793,-0.62577223777771,-0.17293313145637512,-0.3205852508544922,-0.1434362679719925,-0.2863398790359497,0.012577831745147705,0.113795705139637,-0.011798925697803497,0.014053559166857405,0.0,0.028769365744739872,0.16643500328063965,0.18564452673315301,0.0,0.0
146,7.300000000000001,0.3346002995967865,False,0.5448182821273804,-0.12092173099517822,0.7432714700698853,0.0018530488014221191,-0.3869641423225403,-0.15726664662361145,-0.7322086095809937,-0.10643637180328369,-0.3568839430809021,-0.03629869222640991,-0.19520829617977142,0.09113158285617828,0.05724130943417549,-0.0565543957054615,0.014053559166857405,0.0,0.014630766818374497,0.1362045705318451,0.18610778893350854,0.0,0.0
147,7.3500000000000005,-0.0007251754286698997,False,0.3732544481754303,-0.17156383395195007,0.6682837605476379,-0.07498770952224731,-0.11278693377971649,0.2741771936416626,-0.8511267304420471,-0.11891812086105347,-0.4212873876094818,-0.06440344452857971,-0.20460020005702972,-0.0093919038772583,-0.009260519407689571,-0.06650182604789734,0.014053559166857405,0.0,0.00032043945983062307,0.09331361204385757,0.16736086155294672,0.0,0.0
148,7.4,-0.02700759842991829,False,0.2703743875026703,-0.10288006067276001,0.5828447937965393,-0.08543896675109863,-0.12158498913049698,-0.008798055350780487,-0.9076144695281982,-0.05648773908615112,-0.44300612807273865,-0.021718740463256836,-0.3947557508945465,-0.19015555083751678,0.1457333117723465,0.15499383211135864,0.014053559166857405,0.0,0.03675376740291725,0.06759359687566757,0.14600111986517206,0.0,0.0
149,7.45,0.011279159225523472,False,0.20569047331809998,-0.06468391418457031,0.3809904456138611,-0.20185434818267822,-0.4420051574707031,-0.32042017579078674,-0.9594393372535706,-0.051824867725372314,-0.8591386675834656,-0.41613253951072693,-0.30995258688926697,0.08480316400527954,0.3419567048549652,0.1962233930826187,0.014053559166857405,0.0,0.08580961567357193,0.051422618329524994,0.0955375328195025,0.0,0.0
150,7.5,-0.04106393828988075,False,0.20112545788288116,-0.004565015435218811,0.43943050503730774,0.058440059423446655,-0.3930054008960724,0.04899975657463074,-0.6632261276245117,0.29621320962905884,-0.8673439621925354,-0.008205294609069824,-0.021460363641381264,0.28849223256111145,-0.035543568432331085,-0.3775002658367157,0.014053559166857405,0.0,0.00032043945983062307,0.05028136447072029,0.11014754767536417,0.0,0.0
151,7.550000000000001,-0.029260968789458275,False,-0.20831306278705597,-0.40943852066993713,0.5142027735710144,0.07477226853370667,-0.11725077778100967,0.2757546305656433,-0.428946852684021,0.23427927494049072,-0.29965585470199585,0.5676881074905396,-0.02481650561094284,-0.003356141969561577,-0.21386612951755524,-0.17832255363464355,0.014053559166857405,0.0,0.00032043945983062307,0.0,0.12884061480879083,0.0,0.0
152,7.6000000000000005,0.048805542290210724,False,0.2972482144832611,0.5055612921714783,0.5260728597640991,0.011870086193084717,0.25730398297309875,0.37455475330352783,-0.11395174264907837,0.3149951100349426,0.17553868889808655,0.4751945436000824,-0.2980670928955078,-0.2732505798339844,0.09025774151086807,0.3041238784790039,0.05793823139137904,0.0,0.022884874837547642,0.07431205362081528,0.131808136357062,0.06432599574327469,0.0
153,7.65,-0.23370520770549774,False,0.5644360780715942,0.26718786358833313,0.6683201789855957,0.14224731922149658,0.16168785095214844,-0.09561613202095032,-0.461794376373291,-0.34784263372421265,-0.1709471344947815,-0.34648582339286804,-0.29465383291244507,0.003413259983062744,0.13955292105674744,0.049295179545879364,0.014053559166857405,0.0,0.03520866972401748,0.14110901951789856,0.16736996616243616,0.04042196273803711,0.0
154,7.7,-0.24191904067993164,False,0.6520550847053528,0.08761900663375854,0.7404266595840454,0.07210648059844971,-0.23244214057922363,-0.39412999153137207,-0.6405511498451233,-0.17875677347183228,-0.3172253966331482,-0.1462782621383667,-0.2918744385242462,0.0027793943881988525,0.10218270123004913,-0.0373702198266983,0.014053559166857405,0.0,0.025866114767342907,0.1630137711763382,0.18539658631204858,0.0,0.0
155,7.75,0.08866118639707565,False,0.5201411843299866,-0.1319139003753662,0.7161772847175598,-0.024249374866485596,-0.39414745569229126,-0.16170531511306763,-0.7014350891113281,-0.060883939266204834,-0.3689504563808441,-0.05172505974769592,-0.16231830418109894,0.12955613434314728,0.057835228741168976,-0.04434747248888016,0.014053559166857405,0.0,0.014779246645122868,0.13003529608249664,0.17933424259542718,0.0,0.0
156,7.800000000000001,0.016943292692303658,False,0.38915887475013733,-0.13098230957984924,0.6750761270523071,-0.041101157665252686,-0.13950099050998688,0.2546464800834656,-0.8442723155021667,-0.14283722639083862,-0.4542693793773651,-0.085318922996521,-0.18294306099414825,-0.020624756813049316,-0.03788992390036583,-0.0957251489162445,0.014053559166857405,0.0,0.00032043945983062307,0.09728971868753433,0.169058953179114,0.0,0.0
157,7.8500000000000005,0.11473744362592697,False,0.2125561535358429,-0.17660272121429443,0.571334183216095,-0.10374194383621216,-0.02443440444767475,0.11506658792495728,-0.9090917706489563,-0.06481945514678955,-0.4845290780067444,-0.030259698629379272,-0.3893306851387024,-0.20638762414455414,0.14663945138454437,0.1845293790102005,0.014053559166857405,0.0,0.03698030230596672,0.053139038383960724,0.14312346722006097,0.0,0.0
158,7.9,-0.01292815525084734,False,0.22691117227077484,0.014355018734931946,0.37453657388687134,-0.19679760932922363,-0.43204283714294434,-0.40760841965675354,-0.9677931070327759,-0.05870133638381958,-0.8595677018165588,-0.37503862380981445,-0.3011312484741211,0.0881994366645813,0.36787259578704834,0.22123314440250397,0.014053559166857405,0.0,0.09228858840659271,0.05672779306769371,0.09392406488775507,0.0,0.0
159,7.95,-0.012773736380040646,False,0.18156728148460388,-0.04534389078617096,0.449500173330307,0.07496359944343567,-0.46893662214279175,-0.03689378499984741,-0.6401554942131042,0.32763761281967163,-0.8544505834579468,0.0051171183586120605,-0.019997185096144676,0.28113406896591187,-0.04381044581532478,-0.411683052778244,0.014053559166857405,0.0,0.00032043945983062307,0.04539182037115097,0.11266496474861398,0.0,0.0
160,8.0,0.04677319899201393,False,-0.21279600262641907,-0.39436328411102295,0.49812084436416626,0.04862067103385925,-0.13269448280334473,0.336242139339447,-0.4323424994945526,0.20781299471855164,-0.3460879325866699,0.5083626508712769,0.013420557603240013,0.03341774269938469,-0.2152121216058731,-0.17140167951583862,0.014053559166857405,0.0033551394008100033,0.00032043945983062307,0.0,0.1248201325070788,0.0,0.0
161,8.05,0.2055129110813141,False,0.3242032825946808,0.5369992852210999,0.5388535857200623,0.040732741355895996,0.2779656946659088,0.41066017746925354,-0.07818040996789932,0.3541620969772339,0.16600540280342102,0.5120933055877686,-0.2992881238460541,-0.31270867586135864,0.06768988072872162,0.2829020023345947,0.05555490986771266,0.0,0.01724290964201103,0.0810508206486702,0.1350033178460528,0.0694914236664772,0.0
162,8.1,-0.09592243283987045,False,0.5616098046302795,0.23740652203559875,0.7261301875114441,0.18727660179138184,0.1414596140384674,-0.1365060806274414,-0.4517236649990082,-0.37354326248168945,-0.24446333944797516,-0.4104687571525574,-0.2796589136123657,0.019629210233688354,0.12761840224266052,0.059928521513938904,0.014053559166857405,0.0,0.032225040020495754,0.14040245115756989,0.18182246829389825,0.03536490350961685,0.0
163,8.15,0.43634268641471863,False,0.6567766666412354,0.09516686201095581,0.7415524125099182,0.015422224998474121,-0.21832992136478424,-0.35978955030441284,-0.6496337056159973,-0.19791004061698914,-0.31689050793647766,-0.0724271684885025,-0.3005773425102234,-0.020918428897857666,0.11193838715553284,-0.015680015087127686,0.014053559166857405,0.0,0.028305036248713833,0.16419416666030884,0.18567802454351678,0.0,0.0
164,8.200000000000001,-0.2128245085477829,False,0.5169483423233032,-0.13982832431793213,0.7297328114509583,-0.011819601058959961,-0.3789045214653015,-0.16057460010051727,-0.6922558546066284,-0.042622148990631104,-0.32666853070259094,-0.009778022766113281,-0.18329891562461853,0.11727842688560486,0.07076447457075119,-0.04117391258478165,0.014053559166857405,0.0,0.01801155810251842,0.1292370855808258,0.1827231242787768,0.0,0.0
165,8.25,-0.07408783584833145,False,0.36881712079048157,-0.14813122153282166,0.6991151571273804,-0.03061765432357788,-0.11843424290418625,0.26047027111053467,-0.86561518907547,-0.17335933446884155,-0.3953198790550232,-0.06865134835243225,-0.16150780022144318,0.021791115403175354,-0.03329284489154816,-0.10405731946229935,0.014053559166857405,0.0,0.00032043945983062307,0.09220428019762039,0.17506871069788232,0.0,0.0
166,8.3,-0.019390815868973732,False,0.23656509816646576,-0.1322520226240158,0.591093897819519,-0.10802125930786133,-0.04039328172802925,0.0780409574508667,-0.9182994961738586,-0.05268430709838867,-0.44391828775405884,-0.048598408699035645,-0.34185829758644104,-0.18035049736499786,0.10713251680135727,0.14042535424232483,0.014053559166857405,0.0,0.02710356866016994,0.05914127454161644,0.148063395870917,0.0,0.0
167,8.35,-0.010039576329290867,False,0.2061821073293686,-0.030382990837097168,0.4168001115322113,-0.17429378628730774,-0.4460585117340088,-0.40566521883010864,-0.9512984156608582,-0.03299891948699951,-0.8970552682876587,-0.45313698053359985,-0.3144218325614929,0.02743646502494812,0.37414541840553284,0.26701289415359497,0.014053559166857405,0.0,0.09385679406121383,0.05154552683234215,0.10448994929909006,0.0,0.0
168,8.4,-0.021381450816988945,False,0.15831813216209412,-0.047863975167274475,0.4457012414932251,0.028901129961013794,-0.5506136417388916,-0.10455513000488281,-0.6248804330825806,0.3264179825782776,-0.8650146126747131,0.03204065561294556,-0.026402173563838005,0.28801965713500977,-0.03242474049329758,-0.406570166349411,0.014053559166857405,0.0,0.00032043945983062307,0.03957953304052353,0.1117152317893435,0.0,0.0
169,8.450000000000001,-0.049369484186172485,False,-0.21633325517177582,-0.37465137243270874,0.48772650957107544,0.04202526807785034,-0.13160717487335205,0.41900646686553955,-0.4374973475933075,0.18738308548927307,-0.357865571975708,0.5071490406990051,-0.025654910132288933,0.0007472634315490723,-0.20295967161655426,-0.17053493857383728,0.014053559166857405,0.0,0.00032043945983062307,0.0,0.12222154880880609,0.0,0.0
170,8.5,-0.03538354113698006,False,0.2933146357536316,0.5096479058265686,0.5784440040588379,0.09071749448776245,0.21886180341243744,0.3504689931869507,-0.03951721638441086,0.39798012375831604,0.10804297775030136,0.46590855717658997,-0.379166841506958,-0.3535119295120239,0.049946676939725876,0.25290635228157043,0.04106430360443274,0.0,0.012807108694762093,0.0733286589384079,0.1449009224307467,0.05471545085310936,0.0
171,8.55,-0.2132624238729477,False,0.4874202311038971,0.1941055953502655,0.646831750869751,0.06838774681091309,0.14714141190052032,-0.07172039151191711,-0.45748910307884216,-0.4179718792438507,-0.1311231255531311,-0.23916611075401306,-0.27509161829948425,0.10407522320747375,0.1345106065273285,0.08456392586231232,0.014053559166857405,0.0,0.033948091091662747,0.12185505777597427,0.16199785913347498,0.03678535297513008,0.0
172,8.6,-0.7198454141616821,False,0.6552754640579224,0.16785523295402527,0.7272852063179016,0.08045345544815063,-0.24845057725906372,-0.39559197425842285,-0.6248140335083008,-0.16732493042945862,-0.317773699760437,-0.1866505742073059,-0.2651699185371399,0.00992169976234436,0.0962800681591034,-0.0382305383682251,0.014053559166857405,0.0,0.024390456499606472,0.1638188660144806,0.18211122299551263,0.0,0.0
173,8.65,-0.5578827857971191,False,0.524079442024231,-0.1311960220336914,0.7424778342247009,0.015192627906799316,-0.39164599776268005,-0.14319542050361633,-0.7260461449623108,-0.10123211145401001,-0.36106374859809875,-0.04329004883766174,-0.19611972570419312,0.06905019283294678,0.06328697502613068,-0.03299309313297272,0.014053559166857405,0.0,0.016142183216363293,0.13101986050605774,0.18590937997221246,0.0,0.0
174,8.700000000000001,-0.116978719830513,False,0.3722110390663147,-0.15186840295791626,0.6919852495193481,-0.05049258470535278,-0.11987601220607758,0.27177000045776367,-0.840935468673706,-0.11488932371139526,-0.42528387904167175,-0.064220130443573,-0.18461638689041138,0.011503338813781738,-0.029028668999671936,-0.09231564402580261,0.014053559166857405,0.0,0.00032043945983062307,0.09305275976657867,0.17328623379587427,0.0,0.0
175,8.75,-0.3143419027328491,False,0.24451467394828796,-0.12769636511802673,0.5957810878753662,-0.09620416164398193,-0.09908589720726013,0.020790114998817444,-0.938697338104248,-0.09776186943054199,-0.4419577121734619,-0.01667383313179016,-0.34842219948768616,-0.16380581259727478,0.12326472252607346,0.1522933840751648,0.014053559166857405,0.0,0.031136620091348988,0.06112866848707199,0.14923519338487878,0.0,0.0
176,8.8,-0.19873423874378204,False,0.2435522973537445,-0.000962376594543457,0.4132690727710724,-0.18251201510429382,-0.44950738549232483,-0.3504214882850647,-0.9711493253707886,-0.03245198726654053,-0.8825860619544983,-0.4406283497810364,-0.2842438220977783,0.06417837738990784,0.34183284640312195,0.2185681164264679,0.014053559166857405,0.0,0.08577865106061111,0.06088807433843613,0.10360718960880533,0.0,0.0
177,8.85,-0.21801476180553436,False,0.14587268233299255,-0.09767961502075195,0.44988489151000977,0.03661581873893738,-0.3854176998138428,0.06408968567848206,-0.641350269317627,0.3297990560531616,-0.9197413325309753,-0.03715527057647705,-0.03748958557844162,0.2467542290687561,-0.04340704157948494,-0.3852398991584778,0.014053559166857405,0.0,0.00032043945983062307,0.03646817058324814,0.11276114429353967,0.0,0.0
178,8.9,0.049798380583524704,False,-0.21398542821407318,-0.35985809564590454,0.4949592351913452,0.04507434368133545,-0.13496805727481842,0.25044965744018555,-0.4358105957508087,0.20553967356681824,-0.3521363139152527,0.5676050186157227,0.015910765156149864,0.05340035259723663,-0.2286520153284073,-0.18524497747421265,0.014053559166857405,0.003977691289037466,0.00032043945983062307,0.0,0.12402973021387353,0.0,0.0
179,8.950000000000001,-0.05850726366043091,False,0.2647796869277954,0.4787651300430298,0.575371503829956,0.08041226863861084,0.25795987248420715,0.39292794466018677,-0.09178310632705688,0.34402748942375183,0.08588585257530212,0.4380221664905548,-0.3361693322658539,-0.3520801067352295,0.041631244122982025,0.2702832520008087,0.035525022310682934,0.0,0.01072825049057613,0.06619492173194885,0.14413279737352624,0.06448996812105179,0.0
180,9.0,0.22224795818328857,False,0.5661101341247559,0.30133044719696045,0.6916114687919617,0.11623996496200562,0.15390948951244354,-0.10405038297176361,-0.4661743938922882,-0.3743912875652313,-0.1528332233428955,-0.23871907591819763,-0.28337588906288147,0.05279344320297241,0.1422373205423355,0.10060607641935349,0.014053559166857405,0.0,0.0358797695954145,0.14152753353118896,0.17319278861402765,0.038477372378110886,0.0
181,9.05,0.6951925754547119,False,0.6682994365692139,0.10218930244445801,0.7458429336547852,0.054231464862823486,-0.23524950444698334,-0.3891589939594269,-0.6355610489845276,-0.16938665509223938,-0.3113206923007965,-0.158487468957901,-0.27765899896621704,0.005716890096664429,0.10634157061576843,-0.03589574992656708,0.014053559166857405,0.0,0.026905832113772732,0.16707485914230347,0.18675065482973352,0.0,0.0
182,9.1,0.6661844253540039,False,0.5230978727340698,-0.14520156383514404,0.7353434562683105,-0.01049947738647461,-0.4039243757724762,-0.16867487132549286,-0.7283238172531128,-0.0927627682685852,-0.3679812550544739,-0.05666056275367737,-0.18565790355205536,0.09200109541416168,0.05734354257583618,-0.04899802803993225,0.014053559166857405,0.0,0.014656325103789669,0.13077446818351746,0.18412578548311487,0.0,0.0
183,9.15,0.6577956080436707,False,0.3126092553138733,-0.21048861742019653,0.6795651316642761,-0.055778324604034424,-0.15310141444206238,0.2508229613304138,-0.8175492286682129,-0.0892254114151001,-0.3996448218822479,-0.03166356682777405,-0.17814607918262482,0.007511824369430542,-0.04530578479170799,-0.10264933109283447,0.014053559166857405,0.0,0.00032043945983062307,0.07815231382846832,0.17018120433210626,0.0,0.0
184,9.200000000000001,-0.12011931091547012,False,0.24496358633041382,-0.06764566898345947,0.5176103711128235,-0.16195476055145264,-0.14039207994937897,0.01270933449268341,-0.9330528378486633,-0.11550360918045044,-0.5003713369369507,-0.10072651505470276,-0.3965021073818207,-0.21835602819919586,0.13413846492767334,0.17944425344467163,0.014053559166857405,0.0,0.03385505569174896,0.061240896582603455,0.1296925141942431,0.0,0.0
